CaseId,WEIGHT,RND_01,PID1,PIDA,PIDB,PIDI,PartyID5,PartyID7,RANDOMO,DATE_Q2BEG,TIME_Q2BEG,Q2_INSERT,Q2,DATE_Q2END,TIME_Q2END,DATE_Q3BEG,TIME_Q3BEG,Q3_INSERT,Q3,DATE_Q3END,TIME_Q3END,TIME_Q4BEG,DATE_Q4BEG,Q4,DATE_Q4END,TIME_Q4END,Q5,Q6,Q7,RELIG,RELIG_OE,ATTEND,D3,D4,D5,IDEO,STARTDT,ENDDT,duration,SURV_MODE,Device,GENDER,AGE,AGE4,AGE7,RACETHNICITY,EDUC,EDUC4,MARITAL,EMPLOY,INCOME,STATE,REGION4,REGION9,METRO,INTERNET,HOUSING,HOME_TYPE,PHONESERVICE,HHSIZE,HH01,HH25,HH612,HH1317,HH18OV
4623,0.401000433,1,3,,,1,2,3,4,20180329,70724,1,3,20180329,70744,20180329,70698,1,4,20180329,70724,70744,20180329,1,20180329,70756,4,2,3,5,,2,2,,,4,3/29/18 19:37,3/29/18 19:40,3,2,Desktop,1,69,4,6,1,11,3,1,5,11,NY,1,2,1,1,1,1,3,2,0,0,0,0,2
4626,1.911231039,1,2,,2,,5,6,4,20180401,35316,1,3,20180401,35330,20180401,35291,1,3,20180401,35316,35330,20180401,2,20180401,35359,2,3,3,1,,7,3,,3,5,4/1/18 9:47,4/1/18 9:50,2,2,Smartphone,1,50,3,4,1,12,4,3,1,15,TX,3,7,1,1,1,1,4,2,0,0,0,0,2
4627,2.377707562,1,3,,,3,3,4,4,20180406,35573,1,3,20180406,35585,20180406,35549,1,3,20180406,35573,35585,20180406,3,20180406,35601,3,2,4,2,,7,1,2,,2,4/6/18 9:51,4/6/18 9:59,8,2,Smartphone,2,59,3,5,1,10,3,2,2,8,NJ,1,2,1,1,1,1,2,2,0,0,0,0,2
4629,0.139769536,1,3,,,1,2,3,5,20180403,86337,1,2,20180403,86357,20180403,86357,1,3,20180403,86372,86329,20180403,3,20180403,86337,4,4,1,11,,1,2,,,4,4/3/18 23:58,4/4/18 0:00,1,2,Desktop,2,33,2,2,1,10,3,6,1,8,OH,2,3,1,1,2,2,4,2,0,0,0,0,2
4630,0.546011273,1,4,,,3,3,4,4,20180403,42632,1,3,20180403,42664,20180403,42616,1,3,20180403,42632,42664,20180403,3,20180403,42673,4,3,5,1,,8,2,,,4,4/3/18 11:49,4/3/18 12:20,31,2,Smartphone,1,32,2,2,2,11,3,1,1,3,OH,2,3,1,0,2,3,4,5,0,0,0,0,1
4631,0.72541068,0,1,2,,,1,2,6,20180329,70533,0,3,20180329,70543,20180329,70517,0,3,20180329,70533,70506,20180329,3,20180329,70517,3,2,3,12,,8,2,,,4,3/29/18 19:35,3/29/18 19:36,1,2,Desktop,2,46,3,4,2,13,4,1,1,11,IL,2,3,1,1,1,3,4,4,0,0,0,1,3
4632,3.813759517,1,3,,,1,2,3,5,20180406,45052,1,3,20180406,45076,20180406,45076,1,4,20180406,45097,45030,20180406,2,20180406,45052,3,3,1,11,,1,1,3,,3,4/6/18 12:29,4/6/18 12:37,8,2,Desktop,2,19,1,1,4,9,2,5,1,7,GA,3,5,1,1,1,1,2,4,0,0,0,0,4
4637,0.27180342,1,3,,,1,2,3,3,20180404,36476,1,2,20180404,36488,20180404,36289,1,3,20180404,36466,36466,20180404,3,20180404,36476,4,2,4,9,,1,1,2,,2,4/4/18 10:04,4/4/18 10:25,21,2,Desktop,2,44,2,3,4,9,2,3,1,11,TX,3,7,1,1,1,1,4,3,0,0,0,1,2
4638,2.136202331,1,1,1,,,1,1,5,20180330,77999,1,3,20180330,78047,20180330,78047,1,3,20180330,78060,77989,20180330,3,20180330,77998,4,4,5,14,I am a witch,9,1,1,,1,3/30/18 21:40,3/30/18 21:42,2,2,Smartphone,2,19,1,1,5,9,2,5,2,10,CO,4,8,1,1,1,1,4,4,0,0,0,2,2
4643,0.295744237,1,2,,2,,5,6,4,20180329,61609,1,3,20180329,61618,20180329,61595,1,3,20180329,61609,61618,20180329,4,20180329,61631,2,2,3,11,,1,2,,,4,3/29/18 17:05,3/29/18 17:07,2,2,Desktop,1,50,3,4,1,10,3,5,4,10,UT,4,8,1,1,1,1,2,4,0,0,0,0,4
4644,0.161312406,0,3,,,3,3,4,4,20180330,49664,0,3,20180330,49709,20180330,49619,0,3,20180330,49664,49709,20180330,1,20180330,49728,4,4,3,1,,6,3,,1,7,3/30/18 13:46,3/30/18 13:50,4,2,Desktop,2,71,4,6,1,10,3,5,2,10,SC,3,5,1,1,2,4,4,1,0,0,0,0,1
4648,2.716527756,1,3,,,3,3,4,6,20180330,63353,1,3,20180330,63365,20180330,63329,1,3,20180330,63353,63295,20180330,2,20180330,63329,3,3,3,12,,8,2,,,4,3/30/18 17:34,3/30/18 17:37,3,2,Desktop,1,55,3,5,2,13,4,1,1,11,GA,3,5,1,1,1,1,2,3,0,0,0,0,3
4649,0.050905414,0,1,1,,,1,1,5,20180329,68239,0,4,20180329,68241,20180329,68241,0,2,20180329,68243,68238,20180329,2,20180329,68239,2,3,2,12,,2,2,,,4,3/29/18 18:57,3/29/18 18:57,0,2,Smartphone,1,33,2,2,4,10,3,6,6,2,CA,4,9,1,1,2,3,4,5,0,1,2,0,2
4658,0.35963564,1,3,,,1,2,3,6,20180330,35124,1,3,20180330,35129,20180330,35114,1,4,20180330,35124,35108,20180330,3,20180330,35114,3,2,4,10,,3,2,,,4,3/30/18 9:44,3/30/18 10:00,16,2,Smartphone,2,32,2,2,1,13,4,5,1,10,NJ,1,2,1,1,1,1,4,2,0,0,1,0,1
4662,1.84585487,1,1,2,,,1,2,6,20180402,78769,1,5,20180402,78773,20180402,78760,1,1,20180402,78769,78744,20180402,4,20180402,78760,4,3,5,12,,2,3,,3,5,4/2/18 21:52,4/2/18 21:53,1,2,Smartphone,1,30,2,2,5,10,3,1,1,11,KY,3,6,1,1,1,1,4,3,0,1,0,0,2
4663,0.053117086,1,2,,2,,5,6,2,20180329,44011,1,5,20180329,44222,20180329,44470,1,3,20180329,44499,44222,20180329,5,20180329,44470,2,2,5,2,,7,2,,,4,3/29/18 12:13,3/29/18 12:22,9,2,Smartphone,1,46,3,4,4,11,3,6,6,8,CA,4,9,1,1,2,1,4,4,0,2,0,0,2
4666,1.441787408,1,1,2,,,1,2,1,20180403,42040,1,3,20180403,42052,20180403,42052,1,3,20180403,42067,42067,20180403,5,20180403,42218,3,2,3,2,,4,3,,3,5,4/3/18 11:40,4/3/18 11:44,4,2,Desktop,2,65,4,6,1,9,2,3,1,6,OH,2,3,1,1,1,1,4,2,0,0,0,0,2
4667,0.546489083,1,4,,,3,3,4,4,20180330,42915,1,3,20180330,42931,20180330,42899,1,3,20180330,42915,42931,20180330,3,20180330,42947,3,4,3,10,,2,2,,,4,3/30/18 11:53,3/30/18 11:56,3,2,Smartphone,1,33,2,2,1,10,3,5,1,10,NC,3,5,1,1,1,1,5,1,0,0,0,0,1
4669,2.390492132,1,1,2,,,1,2,5,20180404,70473,1,3,20180404,70483,20180404,70483,1,3,20180404,70494,70458,20180404,3,20180404,70473,3,3,1,12,,1,3,,3,5,4/4/18 19:34,4/4/18 19:35,1,2,Smartphone,2,29,1,2,1,9,2,5,1,11,OH,2,3,1,1,1,1,2,5,0,1,0,0,4
4670,0.429441356,0,3,,,1,2,3,2,20180406,38220,0,4,20180406,38246,20180406,38264,0,4,20180406,38290,38246,20180406,2,20180406,38264,3,3,3,1,,2,2,,,4,4/6/18 10:36,4/6/18 10:38,1,2,Desktop,1,34,2,2,1,11,3,1,1,11,WI,2,3,1,1,1,1,4,5,0,2,1,0,2
4673,1.138010839,1,1,2,,,1,2,1,20180329,84314,1,1,20180329,84321,20180329,84321,1,3,20180329,84337,84337,20180329,3,20180329,84358,4,4,2,11,,1,2,,,4,3/29/18 23:24,3/29/18 23:26,1,2,Smartphone,2,28,1,2,4,10,3,5,1,3,CT,1,1,1,1,2,3,5,2,0,0,1,0,1
4674,0.660933265,0,1,2,,,1,2,4,20180405,32990,0,2,20180405,33001,20180405,32972,0,3,20180405,32990,33001,20180405,2,20180405,33020,4,3,3,1,,8,2,,,4,4/5/18 9:09,4/5/18 9:11,2,2,Smartphone,2,49,3,4,2,10,3,5,1,7,PA,1,2,1,1,2,3,2,2,0,0,0,0,2
4688,0.220194487,0,4,,,1,2,3,3,20180330,76466,0,3,20180330,76483,20180330,76053,0,3,20180330,76372,76372,20180330,3,20180330,76466,3,2,4,11,,2,2,,,4,3/30/18 21:07,3/30/18 21:15,8,2,Desktop,2,64,4,5,1,10,3,2,6,5,FL,3,5,1,1,2,4,4,1,0,0,0,0,1
4689,0.204071131,0,1,2,,,1,2,5,20180330,74890,0,4,20180330,74904,20180330,74904,0,3,20180330,74918,74862,20180330,1,20180330,74890,3,2,3,2,,2,3,,3,5,3/30/18 20:47,3/30/18 20:49,1,2,Smartphone,1,24,1,1,4,11,3,5,4,4,TX,3,7,1,1,1,1,4,3,0,0,0,0,3
4699,1.433234515,0,1,2,,,1,2,5,20180330,20264,0,3,20180330,20266,20180330,20266,0,3,20180330,20293,20216,20180330,2,20180330,20264,3,2,3,11,,1,2,,,4,3/30/18 5:36,3/30/18 5:39,2,2,Smartphone,2,35,2,3,1,13,4,1,1,12,CA,4,9,1,1,2,1,4,4,0,1,1,0,2
4701,0.084139907,1,1,2,,,1,2,4,20180329,77302,1,5,20180329,77313,20180329,77277,1,3,20180329,77302,77313,20180329,4,20180329,77332,3,3,3,2,,1,2,,,4,3/29/18 21:27,3/29/18 21:30,2,2,Desktop,2,56,3,5,4,9,2,3,1,5,TX,3,7,1,1,2,3,2,2,0,0,0,0,2
4706,0.24115578,1,1,2,,,1,2,3,20180329,57569,1,2,20180329,57587,20180329,57528,1,3,20180329,57551,57551,20180329,3,20180329,57569,3,2,4,9,,1,2,,,4,3/29/18 15:58,3/29/18 16:01,3,2,Desktop,1,46,3,4,1,10,3,5,1,11,FL,3,5,1,1,2,2,4,3,0,0,0,0,3
4709,1.399440202,0,2,,2,,5,6,6,20180330,54306,0,3,20180330,54309,20180330,54298,0,3,20180330,54306,54277,20180330,5,20180330,54298,3,4,2,2,,3,3,,3,5,3/30/18 15:04,3/30/18 15:05,1,2,Smartphone,1,23,1,1,1,9,2,5,4,11,MA,1,1,1,1,1,1,2,3,0,0,0,0,1
4710,0.638610168,1,2,,1,,5,7,1,20180330,56333,1,2,20180330,56365,20180330,56365,1,3,20180330,56385,56385,20180330,2,20180330,56403,3,4,3,1,,4,3,,2,6,3/30/18 15:38,3/30/18 15:42,3,2,Desktop,1,81,4,7,1,9,2,1,5,10,PA,1,2,1,1,1,1,1,2,0,0,0,0,2
4712,2.877542219,0,3,,,2,4,5,2,20180330,23998,0,3,20180330,24011,20180330,24023,0,3,20180330,24035,24011,20180330,2,20180330,24023,3,4,3,2,,4,3,,3,5,3/30/18 6:39,3/30/18 6:41,1,2,Smartphone,2,55,3,5,1,9,2,1,1,14,NJ,1,2,1,1,2,1,3,2,0,0,0,0,2
4713,0.247198503,1,3,,,1,2,3,4,20180329,64565,1,3,20180329,64574,20180329,64555,1,4,20180329,64565,64574,20180329,2,20180329,64590,3,3,3,9,,2,2,,,4,3/29/18 17:55,3/29/18 17:59,3,2,Desktop,1,36,2,3,1,10,3,5,2,13,IL,2,3,1,1,1,1,2,4,0,0,0,0,4
4716,0.354566667,1,3,,,1,2,3,1,20180330,84528,1,3,20180330,84546,20180330,84546,1,4,20180330,84661,84661,20180330,5,20180330,84729,4,2,5,11,,2,1,2,,2,3/30/18 23:29,3/30/18 23:33,3,2,Smartphone,2,37,2,3,1,10,3,1,7,8,PA,1,2,1,1,3,2,3,5,0,0,2,1,2
4722,0.443611757,1,2,,2,,5,6,6,20180329,59445,1,2,20180329,59499,20180329,59434,1,2,20180329,59445,59417,20180329,3,20180329,59434,3,3,3,12,,7,3,,2,6,3/29/18 16:30,3/29/18 16:32,1,2,Smartphone,1,34,2,2,1,10,3,1,2,13,WA,4,9,1,1,1,1,4,3,0,1,0,0,2
4726,1.125967834,0,4,,,3,3,4,4,20180406,33588,0,4,20180406,33603,20180406,33562,0,3,20180406,33588,33603,20180406,2,20180406,33620,3,2,3,12,,2,2,,,4,4/6/18 9:18,4/6/18 9:21,2,2,Desktop,2,62,4,5,1,9,2,3,1,5,OH,2,3,1,1,1,1,4,1,0,0,0,0,1
4727,0.42979118,1,2,,2,,5,6,6,20180329,69453,1,3,20180329,69466,20180329,69437,1,3,20180329,69453,69429,20180329,4,20180329,69437,3,3,4,12,,5,2,,,4,3/29/18 19:16,3/29/18 19:18,1,2,Desktop,1,80,4,7,1,10,3,1,5,11,WA,4,9,1,1,1,1,4,3,0,0,0,0,3
4728,1.82573201,1,3,,,3,3,4,5,20180329,63632,1,3,20180329,63651,20180329,63651,1,3,20180329,63671,63606,20180329,3,20180329,63632,3,2,3,2,,8,2,,,4,3/29/18 17:39,3/29/18 17:42,2,2,Desktop,1,63,4,5,1,12,4,1,2,13,NY,1,2,1,1,1,1,2,2,0,0,0,0,2
4730,1.165124299,0,3,,,1,2,3,1,20180408,49150,0,4,20180408,49166,20180408,49167,0,4,20180408,49180,49180,20180408,5,20180408,49197,3,2,5,11,,3,2,,,4,4/8/18 13:38,4/8/18 13:40,1,2,Desktop,2,58,3,5,1,12,4,1,7,14,TX,3,7,1,1,1,1,2,2,0,0,0,0,2
4736,1.160243022,1,2,,2,,5,6,4,20180402,41483,1,4,20180402,41495,20180402,41467,1,3,20180402,41483,41495,20180402,3,20180402,41506,2,2,2,12,,5,2,,,4,4/2/18 11:30,4/2/18 11:32,2,2,Desktop,2,36,2,3,1,9,2,1,7,5,OH,2,3,0,1,1,1,3,5,0,0,0,2,3
4737,0.568035322,0,1,2,,,1,2,2,20180331,20865,0,4,20180331,20875,20180331,20883,0,4,20180331,20890,20875,20180331,2,20180331,20882,3,2,3,2,,2,2,,,4,3/31/18 5:47,3/31/18 5:48,1,2,Desktop,1,41,2,3,4,10,3,3,1,14,IL,2,3,1,1,2,1,4,1,0,0,0,0,1
4740,2.474819783,0,2,,1,,5,7,3,20180329,54812,0,1,20180329,54819,20180329,54803,0,2,20180329,54810,54810,20180329,4,20180329,54812,3,2,4,12,,5,3,,2,6,3/29/18 15:13,3/29/18 15:14,1,2,Smartphone,2,45,3,4,4,9,2,5,2,3,CA,4,9,1,0,3,4,2,2,0,0,0,0,2
4744,0.403657858,1,4,,,98,-1,-1,6,20180330,77207,1,4,20180330,77310,20180330,77209,1,3,20180330,77206,77145,20180330,2,20180330,77209,3,3,3,12,,9,98,,,-1,3/30/18 21:25,3/30/18 21:29,4,2,Smartphone,2,18,1,1,4,9,2,5,7,1,CA,4,9,1,1,3,3,4,6,1,0,3,1,2
4747,2.512137386,1,1,2,,,1,2,1,20180330,50888,1,2,20180330,50912,20180330,50912,1,3,20180330,50928,50928,20180330,3,20180330,50941,3,3,3,12,,2,2,,,4,3/30/18 14:07,3/30/18 14:10,2,2,Smartphone,1,46,3,4,2,12,4,1,2,16,IL,2,3,1,1,1,2,4,4,0,0,0,2,2
4751,0.609167188,1,2,,2,,5,6,5,20180406,45910,1,4,20180406,45920,20180406,45920,1,3,20180406,45931,45898,20180406,3,20180406,45910,3,3,4,1,,2,3,,3,5,4/6/18 12:42,4/6/18 12:46,3,2,Desktop,2,51,3,4,1,12,4,6,1,14,MO,2,4,1,1,1,1,2,2,0,0,0,0,2
4753,1.011088141,0,3,,,3,3,4,4,20180329,58087,0,3,20180329,58100,20180329,58071,0,3,20180329,58087,58100,20180329,1,20180329,58161,3,3,4,1,,8,2,,,4,3/29/18 16:07,3/29/18 16:10,2,2,Desktop,2,67,4,6,1,14,4,1,1,14,CA,4,9,1,1,1,1,3,2,0,0,0,0,2
4758,0.829877651,1,2,,2,,5,6,2,20180405,34967,1,4,20180405,34999,20180405,35027,1,4,20180405,35043,34999,20180405,3,20180405,35027,2,1,4,2,,6,2,,,4,4/5/18 9:41,4/5/18 9:44,3,2,Desktop,1,55,3,5,1,14,4,5,1,13,PA,1,2,1,1,1,3,2,1,0,0,0,0,1
4765,0.781280796,1,3,,,3,3,4,5,20180407,41636,1,4,20180407,41671,20180407,41671,1,4,20180407,41767,41591,20180407,3,20180407,41636,3,98,3,1,,5,2,,,4,4/7/18 11:31,4/7/18 11:38,6,2,Desktop,1,69,4,6,1,11,3,1,5,7,WI,2,3,0,1,1,1,2,2,0,0,0,0,2
4769,0.638108231,0,4,,,2,4,5,2,20180407,83614,0,4,20180407,83629,20180407,83641,0,3,20180407,83670,83629,20180407,2,20180407,83641,3,4,4,14,Christian Jew,6,3,,2,6,4/7/18 23:13,4/7/18 23:15,2,2,Desktop,1,26,1,2,4,11,3,1,1,18,NM,4,8,1,0,2,3,4,5,1,2,0,0,2
4775,0.26124601,1,2,,1,,5,7,2,20180407,60664,1,4,20180407,60691,20180407,60742,1,4,20180407,60774,60691,20180407,3,20180407,60742,4,4,4,1,,7,3,,1,7,4/7/18 16:50,4/7/18 16:54,3,2,Desktop,1,59,3,5,1,12,4,1,1,12,IL,2,3,1,1,1,1,3,4,0,0,0,1,3
4777,0.356892455,1,2,,2,,5,6,1,20180329,71176,1,3,20180329,71237,20180329,71237,1,2,20180329,71203,71203,20180329,3,20180329,71257,3,3,2,2,,3,3,,3,5,3/29/18 19:45,3/29/18 19:47,1,2,Desktop,2,43,2,3,1,11,3,1,7,12,MO,2,4,0,1,1,1,4,4,0,0,1,1,2
4784,0.470913874,1,2,,2,,5,6,3,20180329,68996,1,3,20180329,69006,20180329,68939,1,4,20180329,68971,68971,20180329,2,20180329,68996,2,3,3,11,,1,3,,3,5,3/29/18 19:09,3/29/18 19:10,1,2,Desktop,1,34,2,2,4,8,1,5,4,8,FL,3,5,1,1,3,3,2,4,0,1,1,0,2
4785,1.280241027,1,3,,,1,2,3,5,20180329,59881,1,3,20180329,59892,20180329,59892,1,3,20180329,59901,59874,20180329,3,20180329,59881,3,3,4,10,,1,1,3,,3,3/29/18 16:37,3/29/18 16:40,3,2,Desktop,2,37,2,3,2,13,4,1,1,15,LA,3,7,1,1,1,1,4,3,0,0,0,1,2
4786,0.080126259,1,1,2,,,1,2,2,20180329,63135,1,3,20180329,63153,20180329,63161,1,3,20180329,63444,63153,20180329,3,20180329,63161,4,3,3,10,,1,1,3,,3,3/29/18 17:31,3/29/18 17:40,8,2,Smartphone,1,36,2,3,1,10,3,1,1,9,CO,4,8,1,1,2,1,4,3,1,0,0,0,2
4795,0.611624545,0,2,,2,,5,6,5,20180406,36593,0,3,20180406,36627,20180406,36627,0,4,20180406,36660,36518,20180406,4,20180406,36593,2,3,4,10,,2,3,,3,5,4/6/18 10:07,4/6/18 10:13,6,2,Tablet,1,63,4,5,1,11,3,1,1,11,AZ,4,8,1,1,1,1,3,3,0,0,0,0,3
4797,1.04324373,1,4,,,2,4,5,4,20180407,52232,1,3,20180407,52253,20180407,52208,1,3,20180407,52232,52253,20180407,3,20180407,52296,3,3,3,6,,8,2,,,4,4/7/18 14:29,4/7/18 14:32,2,2,Smartphone,1,44,2,3,1,10,3,1,1,16,CA,4,9,1,1,1,1,4,5,0,0,0,0,1
4799,1.221210521,0,4,,,1,2,3,1,20180330,31388,0,2,20180330,31404,20180330,31404,0,3,20180330,31909,31909,20180330,2,20180330,31926,4,4,3,14,Aceepting of everyones beliefs I belive in god but I don't classify myself in a religion,5,2,,,4,3/30/18 8:42,3/30/18 8:53,10,2,Desktop,2,27,1,2,4,10,3,1,1,3,CA,4,9,1,0,2,3,4,3,0,0,0,0,3
4804,0.441688521,0,1,2,,,1,2,1,20180404,73462,0,3,20180404,73465,20180404,73465,0,2,20180404,73466,73466,20180404,4,20180404,73470,2,3,2,12,,4,2,,,4,3/29/18 13:25,4/4/18 20:24,9059,2,Smartphone,2,65,4,6,2,9,2,4,6,10,IL,2,3,1,1,2,1,2,5,0,1,0,0,4
4811,0.510606372,0,4,,,2,4,5,6,20180407,49625,0,3,20180407,49815,20180407,49530,0,3,20180407,49625,49274,20180407,2,20180407,49530,4,4,4,2,,3,3,,3,5,4/7/18 13:40,4/7/18 13:50,9,2,Desktop,1,45,3,4,1,14,4,1,1,14,NJ,1,2,1,1,1,1,2,4,0,1,0,1,2
4812,1.16548791,0,1,2,,,1,2,5,20180404,32764,0,5,20180404,32789,20180404,32789,0,5,20180404,32803,32745,20180404,98,20180404,32764,3,3,4,1,,2,1,3,,3,4/4/18 9:05,4/4/18 9:10,5,2,Desktop,2,73,4,6,1,10,3,5,5,5,CA,4,9,1,1,2,3,4,1,0,0,0,0,1
4813,1.377168182,0,3,,,2,4,5,5,20180403,39638,0,2,20180403,39658,20180403,39658,0,4,20180403,39704,39611,20180403,1,20180403,39638,3,4,3,1,,2,3,,3,5,4/3/18 10:59,4/3/18 11:03,3,2,Desktop,1,76,4,7,1,7,1,1,5,6,TX,3,7,1,1,1,1,1,2,0,0,0,0,2
4816,1.551774209,1,1,1,,,1,1,1,20180331,35185,1,4,20180331,35199,20180331,35199,1,4,20180331,35208,35208,20180331,3,20180331,35234,3,3,4,4,,2,1,1,,1,3/31/18 9:44,3/31/18 9:47,3,2,Desktop,2,29,1,2,1,13,4,5,1,12,TX,3,7,1,1,2,3,4,1,0,0,0,0,1
4823,0.221198,1,1,2,,,1,2,2,20180329,66488,1,3,20180329,66503,20180329,66512,1,2,20180329,66529,66503,20180329,3,20180329,66512,4,3,2,12,,8,2,,,4,3/29/18 18:27,3/29/18 18:30,2,2,Smartphone,1,49,3,4,4,9,2,1,1,13,IL,2,3,1,1,2,3,2,4,0,0,0,2,2
4830,0.926869325,0,2,,1,,5,7,5,20180330,62987,0,3,20180330,63003,20180330,63003,0,3,20180330,63021,62965,20180330,3,20180330,62987,3,3,3,2,,1,3,,2,6,3/30/18 17:28,3/30/18 17:31,2,2,Desktop,1,86,4,7,1,9,2,2,5,8,FL,3,5,1,1,1,3,1,1,0,0,0,0,1
4833,0.601386421,1,2,,2,,5,6,2,20180330,51636,1,3,20180330,51664,20180330,51683,1,2,20180330,51711,51664,20180330,1,20180330,51683,3,3,4,1,,7,2,,,4,3/30/18 14:19,3/30/18 14:23,3,2,Smartphone,1,61,4,5,2,11,3,1,5,11,AL,3,6,1,1,1,1,2,2,0,0,0,0,2
4835,0.41521514,1,4,,,2,4,5,5,20180329,71566,1,3,20180329,71696,20180329,71696,1,2,20180329,71700,71553,20180329,1,20180329,71566,4,3,2,7,,2,2,,,4,3/29/18 19:52,3/29/18 19:55,3,2,Desktop,1,39,2,3,6,13,4,1,1,11,MN,2,4,0,1,1,1,4,5,0,0,0,0,1
4836,1.989777302,0,1,2,,,1,2,3,20180401,49194,0,3,20180401,49206,20180401,49168,0,3,20180401,49184,49184,20180401,4,20180401,49194,3,3,2,10,,2,1,3,,3,4/1/18 13:39,4/1/18 13:40,1,2,Smartphone,2,20,1,1,2,10,3,5,4,7,FL,3,5,1,1,1,3,4,4,0,0,0,0,2
4837,0.338088469,0,1,2,,,1,2,2,20180330,33715,0,3,20180330,33735,20180330,33757,0,3,20180330,33773,33735,20180330,2,20180330,33757,4,3,3,11,,1,2,,,4,3/30/18 9:21,3/30/18 9:23,2,2,Desktop,2,54,3,4,2,10,3,3,1,6,CA,4,9,1,1,2,3,4,1,0,0,0,0,1
4841,0.491795406,0,3,,,2,4,5,3,20180330,62446,0,5,20180330,62598,20180330,62127,0,5,20180330,62424,62424,20180330,3,20180330,62446,4,4,5,2,,3,3,,3,5,3/30/18 17:14,3/30/18 17:28,13,2,Smartphone,1,49,3,4,1,10,3,1,1,8,AZ,4,8,1,1,2,1,4,2,0,0,0,0,2
4842,0.633865413,0,2,,2,,5,6,1,20180329,62829,0,3,20180329,62848,20180329,62848,0,4,20180329,62860,62860,20180329,1,20180329,62881,3,4,3,12,,5,2,,,4,3/29/18 17:26,3/29/18 17:28,2,2,Smartphone,1,34,2,2,1,11,3,1,1,17,TX,3,7,1,0,1,1,4,4,0,0,0,0,4
4847,0.795722909,1,1,1,,,1,1,5,20180403,38638,1,3,20180403,38649,20180403,38649,1,2,20180403,38663,38624,20180403,3,20180403,38638,3,2,4,5,,3,1,2,,2,4/3/18 10:43,4/3/18 10:45,2,2,Desktop,2,89,4,7,1,14,4,5,5,13,FL,3,5,1,1,1,1,3,1,0,0,0,0,1
4848,0.855033258,1,2,,2,,5,6,2,20180407,78625,1,3,20180407,78651,20180407,78666,1,2,20180407,78682,78651,20180407,4,20180407,78666,2,2,2,11,,1,2,,,4,4/7/18 21:50,4/7/18 21:52,2,2,Smartphone,1,48,3,4,1,9,2,1,6,10,CA,4,9,1,1,2,3,2,5,0,2,1,0,2
4849,0.757999143,1,1,2,,,1,2,4,20180329,74436,1,3,20180329,74453,20180329,74415,1,3,20180329,74436,74453,20180329,3,20180329,74471,3,3,3,2,,7,3,,2,6,3/29/18 20:39,3/29/18 20:42,2,2,Smartphone,2,36,2,3,4,11,3,6,1,15,CT,1,1,1,1,2,3,4,4,0,0,1,0,3
4850,0.344592905,0,3,,,3,3,4,2,20180329,61189,0,3,20180329,61204,20180329,61216,0,4,20180329,61228,61204,20180329,2,20180329,61216,4,4,5,1,,7,2,,,4,3/29/18 16:59,3/29/18 17:01,1,2,Desktop,1,57,3,5,1,9,2,1,2,14,IA,2,4,0,1,1,1,2,4,0,0,0,2,2
4852,0.243984626,1,1,1,,,1,1,1,20180329,69140,1,4,20180329,69140,20180329,69140,1,4,20180329,69100,69100,20180329,3,20180329,69108,2,2,3,10,,3,1,2,,2,3/29/18 19:11,3/29/18 19:12,1,2,Desktop,2,33,2,2,1,13,4,1,1,9,MI,2,3,1,1,1,1,4,4,0,1,1,0,2
4855,0.417019335,0,2,,1,,5,7,6,20180403,50618,0,2,20180403,50627,20180403,50590,0,2,20180403,50618,50566,20180403,4,20180403,50590,3,3,2,2,,8,3,,2,6,3/30/18 10:16,4/3/18 14:04,5987,2,Smartphone,2,30,2,2,1,12,4,1,1,11,SD,2,4,0,1,1,1,2,4,0,2,0,0,2
4856,1.568266433,1,3,,,1,2,3,1,20180329,63834,1,3,20180329,63866,20180329,63866,1,3,20180329,63892,63892,20180329,4,20180329,63934,4,3,4,5,,1,1,1,,1,3/29/18 17:43,3/29/18 17:46,3,2,Desktop,1,75,4,7,3,14,4,1,1,17,CT,1,1,1,1,1,1,2,2,0,0,0,0,2
4857,5.726253763,1,2,,1,,5,7,6,20180329,67577,1,2,20180329,67588,20180329,67565,1,3,20180329,67577,67553,20180329,5,20180329,67565,3,3,3,1,,2,3,,3,5,3/29/18 18:46,3/29/18 18:47,1,2,Desktop,1,59,3,5,1,9,2,1,1,13,TX,3,7,1,1,1,1,2,4,0,0,0,0,4
4864,1.539214498,1,1,2,,,1,2,5,20180329,72988,1,3,20180329,73004,20180329,73004,1,3,20180329,73017,72971,20180329,3,20180329,72988,3,2,3,2,,3,1,3,,3,3/29/18 20:15,3/29/18 20:17,1,2,Smartphone,2,59,3,5,1,12,4,6,1,17,FL,3,5,1,1,1,1,4,3,0,0,0,0,3
4867,1.078321323,0,2,,2,,5,6,2,20180406,38823,0,3,20180406,38835,20180406,38856,0,3,20180406,38868,38835,20180406,4,20180406,38856,3,4,3,1,,8,2,,,4,4/6/18 10:46,4/6/18 10:48,1,2,Desktop,2,47,3,4,1,12,4,5,1,9,FL,3,5,1,1,1,1,3,1,0,0,0,0,1
4873,0.482806344,1,2,,2,,5,6,1,20180406,38665,1,3,20180406,38687,20180406,38687,1,4,20180406,38707,38707,20180406,2,20180406,38735,3,2,3,9,,1,2,,,4,4/6/18 10:43,4/6/18 10:46,3,2,Desktop,1,78,4,7,1,10,3,1,5,7,WA,4,9,1,1,1,1,3,2,0,0,0,0,2
