StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,age,pid_base,pidstr_d,pidstr_r,pidlean,ideol,trust_1,trust_2,trust_3,trust_4,trust_DO,followpol,intro,rep1,rep2,acq1,acq2,hyp1,hyp2,incomp1,incomp2,breach1,breach2,educ,gender,race,income,age,troll,troll_oe,debrief,age,year_of_birth,education,educationScore,gender,femaleAs1MaleAs0,income,incomeScore,householdIncomeEstimate,participant_id,assignment_id,computer_country,device,r1dr,r2dr,b1dr,b2dr,i1dr,i2dr,hyp1dr,hyp2dr,hyp1to,FL_39_DO,FL_46_DO,FL_55_DO,FL_43_DO,FL_59_DO,FL_60_DO
7/13/19 11:36,7/13/19 11:40,0,23.117.153.54,100,245,1,7/13/19 11:40,R_3GAL93cff3AwIxu,,,,,26.71800232,-80.09889984,anonymous,EN,26,3,,,3,4,3,3,2,3,1|2|4|3,3,1,4,4,5,2,4,2,5,5,2,4,5,1,1,9,26,1,,,26,1993,"Completed master's degree (MA, MS, MEng, MEd, MBA, or other)",6,male,0,"$115,000 to $149,999",6,132500,ecb01b91,d0bce29e,United States,desktop,Republican,Democratic,Democratic,Republican,Democrat,Republican,Democratic,Republican,Trump,FL_41,FL_47,FL_56,FL_44,Replication1|Replication2,Acquiescence1|Incompetence2|Acquiescence2|Hypocrisy1|Hypocrisy2|Incompetence1|Breach1|Breach2
7/13/19 11:37,7/13/19 11:40,0,108.2.212.101,100,221,1,7/13/19 11:40,R_10T6vgTZFMdoIwo,,,,,40.30610657,-75.14830017,anonymous,EN,43,1,1,,,1,3,2,2,2,3|4|2|1,2,1,2,4,5,2,2,2,4,4,4,2,5,2,2,7,43,1,,,43,1976,"Completed professional degree (JD, MD or other)",7,female,1,"$60,000 to $84,999",4,72500,b7edc246,be14c9d0,United States,desktop,Republican,Democratic,Republican,Democratic,Republican,Democrat,Democratic,Republican,Trump,FL_41,FL_48,FL_57,FL_44,Replication1|Replication2,Acquiescence2|Incompetence1|Breach1|Incompetence2|Hypocrisy2|Hypocrisy1|Acquiescence1|Breach2
7/13/19 11:36,7/13/19 11:40,0,73.222.238.70,100,260,1,7/13/19 11:40,R_6Q1Yhs6XLUZfBWF,,,,,37.34790039,-122.0350952,anonymous,EN,37,3,,,3,3,2,2,2,2,4|2|3|1,3,1,5,3,2,1,2,2,3,3,3,2,5,2,3,7,37,1,,,35,1984,"Completed master's degree (MA, MS, MEng, MEd, MBA, or other)",6,female,1,"$85,000 to $114,999",5,100000,f85d1a4f,ca333799,United States,desktop,Democratic,Republican,Republican,Democratic,Republican,Democrat,Republican,Democratic,Obama,FL_40,FL_48,FL_57,FL_45,Replication1|Replication2,Incompetence1|Incompetence2|Acquiescence1|Breach1|Hypocrisy2|Acquiescence2|Breach2|Hypocrisy1
7/13/19 11:38,7/13/19 11:41,0,71.115.145.137,100,150,1,7/13/19 11:41,R_29rtEAtsS5QLpm1,,,,,43.16200256,-76.32369995,anonymous,EN,29,2,,2,,5,1,2,1,1,3|4|2|1,1,1,4,4,3,2,2,2,4,4,4,3,4,1,1,5,29,1,,,29,1990,"Completed bachelor's degree (BA, AB, BS or other)",5,male,0,"$40,000 to $59,999",3,50000,521d4429,8a82031d,United States,desktop,Democratic,Republican,Democratic,Republican,Democrat,Republican,Republican,Democratic,Obama,FL_40,FL_47,FL_56,FL_45,Replication2|Replication1,Hypocrisy2|Breach2|Breach1|Acquiescence2|Acquiescence1|Incompetence2|Incompetence1|Hypocrisy1
7/13/19 11:36,7/13/19 11:41,0,67.249.189.129,100,280,1,7/13/19 11:41,R_0UvxWgDujlaMJH3,,,,,43.03070068,-74.98760223,anonymous,EN,63,3,,,3,4,2,3,2,2,2|3|4|1,4,1,3,4,3,3,2,2,2,4,2,2,4,1,1,6,63,1,,,63,1956,"Completed bachelor's degree (BA, AB, BS or other)",5,male,0,"$60,000 to $84,999",4,72500,d51f4063,fbece1a9,United States,desktop,Democratic,Republican,Democratic,Republican,Democrat,Republican,Democratic,Republican,Trump,FL_40,FL_47,FL_56,FL_44,Replication1|Replication2,Incompetence1|Incompetence2|Breach1|Hypocrisy2|Acquiescence2|Acquiescence1|Hypocrisy1|Breach2
7/13/19 11:36,7/13/19 11:41,0,24.5.217.12,100,262,1,7/13/19 11:41,R_3PzNIec3IlcBGOk,,,,,37.75579834,-121.9526978,anonymous,EN,53,1,1,,,2,3,4,2,3,2|4|1|3,3,1,5,4,2,3,2,2,4,5,2,4,5,2,1,9,53,1,,,54,1965,"Completed master's degree (MA, MS, MEng, MEd, MBA, or other)",6,female,1,"$85,000 to $114,999",5,100000,4b70b19f,1c8cbdc5,United States,desktop,Democratic,Republican,Republican,Democratic,Republican,Democrat,Republican,Democratic,Obama,FL_40,FL_48,FL_57,FL_45,Replication1|Replication2,Breach2|Acquiescence1|Acquiescence2|Incompetence1|Hypocrisy2|Breach1|Incompetence2|Hypocrisy1
7/13/19 11:37,7/13/19 11:41,0,73.18.118.247,100,200,1,7/13/19 11:41,R_1MRsX0Eqwn6KE3n,,,,,42.25230408,-83.21070099,anonymous,EN,32,1,1,,,2,2,3,2,3,2|4|3|1,3,1,3,3,2,2,2,2,2,4,4,3,5,1,1,10,32,1,,,33,1986,"Completed master's degree (MA, MS, MEng, MEd, MBA, or other)",6,male,0,"$200,000 or more",8,225000,7eef361b,2e9d1a5d,United States,desktop,Democratic,Republican,Democratic,Republican,Democrat,Republican,Republican,Democratic,Obama,FL_40,FL_47,FL_56,FL_45,Replication1|Replication2,Breach1|Hypocrisy1|Hypocrisy2|Acquiescence1|Breach2|Acquiescence2|Incompetence2|Incompetence1
7/13/19 11:38,7/13/19 11:41,0,67.245.112.210,100,133,1,7/13/19 11:41,R_2uIHgthXuIf9nyR,,,,,40.751297,-73.82440186,anonymous,EN,43,1,1,,,2,2,2,2,2,1|4|3|2,2,1,2,2,3,2,3,3,3,5,2,4,4,2,1,7,43,1,,,42,1977,"Completed bachelor's degree (BA, AB, BS or other)",5,female,1,"$60,000 to $84,999",4,72500,1d17b917,79aab9d6,United States,desktop,Republican,Democratic,Democratic,Republican,Republican,Democrat,Republican,Democratic,Obama,FL_41,FL_47,FL_57,FL_45,Replication1|Replication2,Hypocrisy2|Acquiescence2|Breach2|Incompetence2|Breach1|Hypocrisy1|Acquiescence1|Incompetence1
7/13/19 11:38,7/13/19 11:41,0,149.160.227.233,100,185,1,7/13/19 11:41,R_3et6Tu33jlDMfl2,,,,,39.17449951,-86.51830292,anonymous,EN,30,3,,,3,4,2,3,2,2,4|1|2|3,3,1,3,3,4,2,2,3,3,5,2,3,4,1,1,3,30,1,,,30,1989,"Completed bachelor's degree (BA, AB, BS or other)",5,male,0,"$10,000 to $24,999",1,17500,ff1dfe0d,1b15e09c,United States,desktop,Republican,Democratic,Republican,Democratic,Republican,Democrat,Democratic,Republican,Trump,FL_41,FL_48,FL_57,FL_44,Replication2|Replication1,Breach1|Acquiescence1|Hypocrisy1|Hypocrisy2|Acquiescence2|Incompetence2|Incompetence1|Breach2
7/13/19 11:37,7/13/19 11:41,0,67.181.122.161,100,248,1,7/13/19 11:41,R_1Fy95qh6V7NTTDN,,,,,39.11149597,-121.3603973,anonymous,EN,26,1,2,,,3,3,2,1,3,1|3|4|2,3,1,2,3,1,3,3,2,3,4,3,2,3,1,1,3,26,1,,,27,1992,Completed trade/technical/vocational training,3,male,0,"$25,000 to $39,999",2,32500,128e900d,59f25257,United States,desktop,Democratic,Republican,Democratic,Republican,Democrat,Republican,Republican,Democratic,Obama,FL_40,FL_47,FL_56,FL_45,Replication2|Replication1,Hypocrisy2|Breach2|Acquiescence2|Hypocrisy1|Incompetence1|Incompetence2|Acquiescence1|Breach1
7/13/19 11:37,7/13/19 11:41,0,72.187.212.188,100,236,1,7/13/19 11:41,R_3iywbaS8IvVngp1,,,,,27.90280151,-82.71530151,anonymous,EN,68,2,,1,,6,2,3,1,3,3|1|2|4,1,1,4,4,3,2,1,2,2,4,2,2,3,2,1,7,68,1,,,68,1951,"Completed associate degree only, no bachelor's degree (AA, AS or other)",4,female,1,"$60,000 to $84,999",4,72500,a83f97d5,d31fc0a8,United States,desktop,Republican,Democratic,Republican,Democratic,Democrat,Republican,Democratic,Republican,Trump,FL_41,FL_48,FL_56,FL_44,Replication2|Replication1,Breach1|Incompetence1|Incompetence2|Acquiescence2|Breach2|Hypocrisy2|Hypocrisy1|Acquiescence1
7/13/19 11:37,7/13/19 11:41,0,174.105.127.183,100,222,1,7/13/19 11:41,R_9n9TR7784RTIpr3,,,,,40.7303009,-82.79389954,anonymous,EN,39,3,,,3,8,1,3,1,2,2|1|4|3,2,1,3,2,2,4,1,3,2,3,2,2,2,2,1,6,39,1,,,39,1980,"Completed only high school or the equivalent (for example: GED), no college",2,female,1,"$25,000 to $39,999",2,32500,57f2a7da,8f9a5189,United States,desktop,Democratic,Republican,Democratic,Republican,Democrat,Republican,Republican,Democratic,Obama,FL_40,FL_47,FL_56,FL_45,Replication1|Replication2,Breach1|Hypocrisy1|Breach2|Hypocrisy2|Incompetence1|Acquiescence2|Incompetence2|Acquiescence1
7/13/19 11:38,7/13/19 11:41,0,206.74.105.224,100,196,1,7/13/19 11:41,R_2WwdUb4f49AaAbN,,,,,34.33039856,-82.33670044,anonymous,EN,54,1,1,,,1,2,3,2,2,3|1|2|4,2,1,3,4,3,3,2,3,4,4,4,3,4,2,1,4,54,1,,,54,1965,"Completed bachelor's degree (BA, AB, BS or other)",5,female,1,"$25,000 to $39,999",2,32500,ffc0418c,ad272995,United States,desktop,Democratic,Republican,Republican,Democratic,Republican,Democrat,Republican,Democratic,Obama,FL_40,FL_48,FL_57,FL_45,Replication2|Replication1,Hypocrisy2|Incompetence2|Breach2|Hypocrisy1|Incompetence1|Acquiescence2|Acquiescence1|Breach1
7/13/19 11:37,7/13/19 11:41,0,174.84.192.151,100,246,1,7/13/19 11:41,R_3DjsDHVniqMnDry,,,,,41.80889893,-85.42639923,anonymous,EN,37,3,,,3,4,2,4,1,3,1|3|2|4,4,1,4,4,2,2,4,3,4,5,3,4,2,2,1,5,37,1,,,36,1983,"Completed only high school or the equivalent (for example: GED), no college",2,female,1,"$40,000 to $59,999",3,50000,b12d0c4a,ae759deb,United States,desktop,Democratic,Republican,Democratic,Republican,Democrat,Republican,Republican,Democratic,Obama,FL_40,FL_47,FL_56,FL_45,Replication1|Replication2,Hypocrisy2|Incompetence2|Acquiescence1|Breach1|Acquiescence2|Breach2|Incompetence1|Hypocrisy1
7/13/19 11:37,7/13/19 11:41,0,74.68.78.214,100,213,1,7/13/19 11:41,R_2bVOfO5DG00my44,,,,,40.62950134,-74.09380341,anonymous,EN,32,1,1,,,2,2,2,3,3,1|4|3|2,3,1,3,3,1,2,2,2,4,4,4,3,5,1,3,9,32,1,,,32,1987,"Completed professional degree (JD, MD or other)",7,male,0,"$115,000 to $149,999",6,132500,a1819855,0aaf2b2a,United States,desktop,Republican,Democratic,Democratic,Republican,Democrat,Republican,Republican,Democratic,Obama,FL_41,FL_47,FL_56,FL_45,Replication2|Replication1,Acquiescence2|Hypocrisy2|Breach2|Hypocrisy1|Breach1|Incompetence1|Acquiescence1|Incompetence2
7/13/19 11:37,7/13/19 11:41,0,73.137.209.159,100,216,1,7/13/19 11:41,R_3Jeo2QPz3TC5BTZ,,,,,34.00340271,-84.46050262,anonymous,EN,33,2,,2,,6,2,3,2,2,2|3|1|4,2,1,2,2,2,3,2,2,2,2,2,2,4,1,1,4,33,1,,,33,1986,"Completed bachelor's degree (BA, AB, BS or other)",5,male,0,"$40,000 to $59,999",3,50000,65a14fbf,209b7445,United States,desktop,Republican,Democratic,Republican,Democratic,Democrat,Republican,Democratic,Republican,Trump,FL_41,FL_48,FL_56,FL_44,Replication2|Replication1,Incompetence1|Acquiescence1|Breach2|Acquiescence2|Hypocrisy2|Incompetence2|Hypocrisy1|Breach1
7/13/19 11:37,7/13/19 11:41,0,73.4.237.34,100,227,1,7/13/19 11:41,R_8xeYv1lYmTFyQed,,,,,41.49389648,-73.05169678,anonymous,EN,27,1,2,,,3,2,1,3,2,3|2|4|1,2,1,3,4,3,3,2,2,3,5,4,2,4,2,1,3,27,1,,,27,1992,"Completed bachelor's degree (BA, AB, BS or other)",5,female,1,"$10,000 to $24,999",1,17500,136f9c44,ee00c734,United States,desktop,Republican,Democratic,Democratic,Republican,Democrat,Republican,Republican,Democratic,Obama,FL_41,FL_47,FL_56,FL_45,Replication1|Replication2,Incompetence1|Hypocrisy1|Hypocrisy2|Acquiescence2|Incompetence2|Acquiescence1|Breach2|Breach1
7/13/19 11:36,7/13/19 11:41,0,68.190.133.230,100,309,1,7/13/19 11:41,R_3j3wAqT9TK6mMJT,,,,,44.83299255,-91.51249695,anonymous,EN,37,1,2,,,3,3,3,3,3,4|3|2|1,2,1,4,4,2,2,2,2,2,5,3,2,3,1,1,7,37,1,,,38,1981,"Completed only high school or the equivalent (for example: GED), no college",2,male,0,"$60,000 to $84,999",4,72500,a288c593,2d83f993,United States,desktop,Democratic,Republican,Democratic,Republican,Republican,Democrat,Democratic,Republican,Trump,FL_40,FL_47,FL_57,FL_44,Replication2|Replication1,Incompetence2|Breach2|Hypocrisy2|Acquiescence2|Breach1|Acquiescence1|Incompetence1|Hypocrisy1
7/13/19 11:37,7/13/19 11:41,0,108.51.60.232,100,214,1,7/13/19 11:41,R_UfqmNc98C7XKlpv,,,,,38.75190735,-76.90920258,anonymous,EN,41,1,2,,,5,2,2,2,3,1|2|4|3,4,1,4,4,2,2,3,2,2,4,3,2,4,2,2,10,41,1,,,42,1977,"Completed bachelor's degree (BA, AB, BS or other)",5,female,1,"$150,000 to $199,999",7,175000,fa88fbc5,f59bf862,United States,desktop,Republican,Democratic,Democratic,Republican,Democrat,Republican,Democratic,Republican,Trump,FL_41,FL_47,FL_56,FL_44,Replication1|Replication2,Incompetence1|Breach2|Acquiescence2|Hypocrisy1|Acquiescence1|Hypocrisy2|Incompetence2|Breach1
7/13/19 11:39,7/13/19 11:41,0,66.253.140.24,100,150,1,7/13/19 11:41,R_80S7iYdgM8XtRnP,,,,,44.15519714,-93.99610138,anonymous,EN,33,3,,,1,1,3,3,2,3,2|1|3|4,2,1,4,4,3,3,2,2,4,3,3,3,5,1,1,6,33,1,,,33,1986,"Completed master's degree (MA, MS, MEng, MEd, MBA, or other)",6,male,0,"$60,000 to $84,999",4,72500,96fae619,b0b964a4,United States,desktop,Democratic,Republican,Democratic,Republican,Democrat,Republican,Democratic,Republican,Trump,FL_40,FL_47,FL_56,FL_44,Replication2|Replication1,Hypocrisy2|Hypocrisy1|Incompetence1|Incompetence2|Breach2|Acquiescence1|Acquiescence2|Breach1
7/13/19 11:37,7/13/19 11:41,0,73.228.43.15,100,224,1,7/13/19 11:41,R_1FOLt3CV9hApDM4,,,,,32.32240295,-106.8041,anonymous,EN,27,3,,,1,3,1,3,2,2,4|1|2|3,4,1,3,4,3,2,3,2,4,4,2,2,5,2,1,8,27,1,,,27,1992,"Completed master's degree (MA, MS, MEng, MEd, MBA, or other)",6,female,1,"$85,000 to $114,999",5,100000,db5dd639,e733d60f,United States,desktop,Democratic,Republican,Democratic,Republican,Democrat,Republican,Republican,Democratic,Obama,FL_40,FL_47,FL_56,FL_45,Replication2|Replication1,Incompetence2|Acquiescence2|Hypocrisy2|Hypocrisy1|Incompetence1|Breach2|Breach1|Acquiescence1
7/13/19 11:37,7/13/19 11:41,0,172.91.4.169,100,261,1,7/13/19 11:41,R_1E3X8nMdWON1Q0a,,,,,34.0881958,-118.3210983,anonymous,EN,41,1,1,,,2,2,3,3,2,4|3|2|1,2,1,3,4,4,3,2,3,4,5,3,4,5,1,3,7,41,1,,,42,1977,"Completed master's degree (MA, MS, MEng, MEd, MBA, or other)",6,male,0,"$60,000 to $84,999",4,72500,926ebaad,385b5390,United States,desktop,Democratic,Republican,Republican,Democratic,Republican,Democrat,Republican,Democratic,Obama,FL_40,FL_48,FL_57,FL_45,Replication2|Replication1,Breach1|Acquiescence1|Hypocrisy1|Hypocrisy2|Incompetence2|Acquiescence2|Incompetence1|Breach2
7/13/19 11:37,7/13/19 11:41,0,75.172.164.135,100,232,1,7/13/19 11:41,R_1CfbowJwO54NoPf,,,,,47.7467041,-122.3685989,anonymous,EN,53,1,1,,,1,2,2,3,3,2|4|3|1,1,1,5,3,2,2,1,4,3,5,2,3,3,2,1,6,53,1,,,52,1967,"Completed only high school or the equivalent (for example: GED), no college",2,female,1,"$40,000 to $59,999",3,50000,ccc271e2,7465aae5,United States,desktop,Democratic,Republican,Republican,Democratic,Republican,Democrat,Republican,Democratic,Obama,FL_40,FL_48,FL_57,FL_45,Replication2|Replication1,Breach2|Incompetence2|Acquiescence2|Breach1|Acquiescence1|Incompetence1|Hypocrisy1|Hypocrisy2
7/13/19 11:36,7/13/19 11:41,0,98.28.160.163,100,341,1,7/13/19 11:41,R_2DVbpGv5iuUI47l,,,,,39.2454071,-84.25370026,anonymous,EN,46,1,1,,,2,2,2,3,2,2|3|4|1,2,1,4,4,2,3,2,2,3,5,3,3,3,1,1,2,46,1,,,47,1972,"Completed only high school or the equivalent (for example: GED), no college",2,male,0,"$10,000 to $24,999",1,17500,32401c67,fc5d5e3f,United States,desktop,Republican,Democratic,Republican,Democratic,Republican,Democrat,Republican,Democratic,Obama,FL_41,FL_48,FL_57,FL_45,Replication1|Replication2,Incompetence2|Breach1|Acquiescence2|Incompetence1|Hypocrisy2|Acquiescence1|Hypocrisy1|Breach2
7/13/19 11:36,7/13/19 11:41,0,67.8.46.228,100,326,1,7/13/19 11:41,R_1QGDwQO5FGKy5YO,,,,,28.19839478,-81.48699951,anonymous,EN,41,2,,2,,6,2,2,2,2,3|4|1|2,3,1,3,3,3,3,3,3,3,3,3,3,4,2,3,5,41,1,,,41,1978,"Completed bachelor's degree (BA, AB, BS or other)",5,female,1,"$40,000 to $59,999",3,50000,abed52a4,a24593ce,United States,desktop,Republican,Democratic,Democratic,Republican,Democrat,Republican,Democratic,Republican,Trump,FL_41,FL_47,FL_56,FL_44,Replication1|Replication2,Incompetence2|Breach2|Breach1|Hypocrisy1|Acquiescence1|Acquiescence2|Incompetence1|Hypocrisy2
7/13/19 11:37,7/13/19 11:41,0,104.11.61.83,100,288,1,7/13/19 11:41,R_1n8VPs7uBQf9Ekc,,,,,37.95770264,-122.0756989,anonymous,EN,52,1,2,,,2,1,3,3,3,2|1|3|4,1,1,2,3,2,3,2,3,3,4,3,2,5,1,1,10,52,1,,Thanks for the opportunity to participate and good luck with your research!,53,1966,"Completed master's degree (MA, MS, MEng, MEd, MBA, or other)",6,male,0,"$200,000 or more",8,225000,6b9fad31,11a8b64d,United States,desktop,Democratic,Republican,Democratic,Republican,Republican,Democrat,Republican,Democratic,Obama,FL_40,FL_47,FL_57,FL_45,Replication2|Replication1,Hypocrisy1|Incompetence1|Acquiescence1|Breach1|Breach2|Hypocrisy2|Incompetence2|Acquiescence2
7/13/19 11:36,7/13/19 11:41,0,71.77.155.238,100,305,1,7/13/19 11:41,R_1BYhZuoQMRQ5KUZ,,,,,35.18730164,-79.47299957,anonymous,EN,57,1,1,,,1,2,2,2,3,1|3|4|2,1,1,4,4,3,2,3,2,3,4,2,3,5,2,1,1,57,1,,,57,1962,"Completed professional degree (JD, MD or other)",7,female,1,"Less than $9,999",0,5000,88d0f8ca,1e331427,United States,desktop,Republican,Democratic,Republican,Democratic,Republican,Democrat,Democratic,Republican,Trump,FL_41,FL_48,FL_57,FL_44,Replication2|Replication1,Breach2|Hypocrisy2|Incompetence1|Hypocrisy1|Acquiescence2|Acquiescence1|Breach1|Incompetence2
7/13/19 11:40,7/13/19 11:41,0,207.191.102.62,100,96,1,7/13/19 11:41,R_AhZeldn1oOfAmkx,,,,,30.20089722,-93.4437027,anonymous,EN,28,1,2,,,3,1,2,2,2,2|3|4|1,3,1,3,4,2,2,3,3,2,3,3,3,4,1,1,5,28,1,,,28,1991,"Completed master's degree (MA, MS, MEng, MEd, MBA, or other)",6,male,0,"$40,000 to $59,999",3,50000,9d1b7fac,8fc32cfd,United States,desktop,Democratic,Republican,Republican,Democratic,Republican,Democrat,Republican,Democratic,Obama,FL_40,FL_48,FL_57,FL_45,Replication1|Replication2,Breach2|Incompetence2|Acquiescence1|Breach1|Acquiescence2|Hypocrisy2|Hypocrisy1|Incompetence1
7/13/19 11:37,7/13/19 11:41,0,73.25.211.6,100,255,1,7/13/19 11:41,R_73vYSa18BXzRffr,,,,,45.66520691,-122.5214996,anonymous,EN,46,1,1,,,2,2,3,3,3,4|3|1|2,2,1,4,4,2,3,3,3,4,4,4,4,4,2,1,8,46,1,,,47,1972,"Completed bachelor's degree (BA, AB, BS or other)",5,female,1,"$85,000 to $114,999",5,100000,675aa2d1,60c791d5,United States,desktop,Democratic,Republican,Republican,Democratic,Republican,Democrat,Democratic,Republican,Trump,FL_40,FL_48,FL_57,FL_44,Replication2|Replication1,Breach2|Breach1|Acquiescence2|Hypocrisy2|Acquiescence1|Incompetence1|Incompetence2|Hypocrisy1
7/13/19 11:38,7/13/19 11:42,0,68.202.55.220,100,222,1,7/13/19 11:42,R_2sXAPE9Qlw8Ic9u,,,,,28.54359436,-81.37380219,anonymous,EN,49,1,2,,,2,2,2,3,2,1|3|2|4,2,1,3,4,4,3,3,3,4,5,2,3,4,2,1,8,49,1,,,50,1969,"Completed bachelor's degree (BA, AB, BS or other)",5,female,1,"$115,000 to $149,999",6,132500,61d55173,9383f28e,United States,desktop,Democratic,Republican,Republican,Democratic,Democrat,Republican,Republican,Democratic,Obama,FL_40,FL_48,FL_56,FL_45,Replication2|Replication1,Breach2|Incompetence1|Acquiescence1|Hypocrisy1|Breach1|Acquiescence2|Incompetence2|Hypocrisy2
7/13/19 11:38,7/13/19 11:42,0,24.194.12.204,100,195,1,7/13/19 11:42,R_qVNazZXD6E7jwgF,,,,,42.36419678,-73.27130127,anonymous,EN,23,4,,,3,4,2,2,1,2,3|4|2|1,3,1,2,2,2,1,2,1,2,2,1,3,3,1,1,2,23,1,,"I was really surprised at that outcome, and I feel a little stupid!",23,1996,"Completed only high school or the equivalent (for example: GED), no college",2,male,0,"Less than $9,999",0,5000,f2b7aa46,61fcf27b,United States,desktop,Democratic,Republican,Republican,Democratic,Democrat,Republican,Republican,Democratic,Obama,FL_40,FL_48,FL_56,FL_45,Replication1|Replication2,Hypocrisy1|Breach1|Breach2|Acquiescence1|Hypocrisy2|Incompetence1|Incompetence2|Acquiescence2
7/13/19 11:37,7/13/19 11:42,0,74.89.195.240,100,252,1,7/13/19 11:42,R_3lrEPm4P4M7VreS,,,,,40.99429321,-72.53630066,anonymous,EN,50,1,2,,,3,3,3,3,3,1|3|2|4,1,1,3,2,4,2,2,2,4,2,4,2,3,1,1,7,50,1,,Interesting Thanks,50,1969,Completed trade/technical/vocational training,3,male,0,"$60,000 to $84,999",4,72500,ea0d0931,6402ef23,United States,desktop,Democratic,Republican,Republican,Democratic,Republican,Democrat,Democratic,Republican,Trump,FL_40,FL_48,FL_57,FL_44,Replication1|Replication2,Incompetence1|Breach2|Hypocrisy2|Breach1|Acquiescence1|Hypocrisy1|Incompetence2|Acquiescence2
7/13/19 11:38,7/13/19 11:42,0,184.223.167.167,100,228,1,7/13/19 11:42,R_3MspXc8rmq7wgXG,,,,,45.06359863,-93.29850006,anonymous,EN,38,1,2,,,2,2,2,2,3,2|1|4|3,3,1,4,5,2,3,3,2,2,3,4,1,2,1,1,2,38,1,,,39,1980,"Completed only high school or the equivalent (for example: GED), no college",2,male,0,"$10,000 to $24,999",1,17500,6cb11d7f,e16a38b1,United States,desktop,Democratic,Republican,Democratic,Republican,Democrat,Republican,Republican,Democratic,Obama,FL_40,FL_47,FL_56,FL_45,Replication1|Replication2,Incompetence2|Acquiescence1|Incompetence1|Hypocrisy1|Hypocrisy2|Breach1|Acquiescence2|Breach2
7/13/19 11:39,7/13/19 11:42,0,73.151.171.143,100,184,1,7/13/19 11:42,R_31SDhc1K7YSggbk,,,,,37.6566925,-121.4954987,anonymous,EN,36,3,,,3,4,2,3,2,3,4|3|2|1,4,1,4,3,2,2,2,2,4,4,2,2,2,1,1,7,36,1,,,36,1983,"Completed only high school or the equivalent (for example: GED), no college",2,male,0,"$60,000 to $84,999",4,72500,cb373a1e,a4469875,United States,desktop,Democratic,Republican,Democratic,Republican,Democrat,Republican,Democratic,Republican,Trump,FL_40,FL_47,FL_56,FL_44,Replication1|Replication2,Hypocrisy1|Incompetence1|Breach2|Hypocrisy2|Acquiescence2|Acquiescence1|Breach1|Incompetence2
7/13/19 11:38,7/13/19 11:42,0,98.26.224.159,100,213,1,7/13/19 11:42,R_D2FMZ1TFJWRREDD,,,,,36.04029846,-80.19329834,anonymous,EN,28,1,2,,,2,1,2,1,2,2|1|4|3,4,1,4,3,4,3,3,2,3,4,3,2,2,1,1,2,28,1,,,27,1992,"Completed only high school or the equivalent (for example: GED), no college",2,female,1,"$10,000 to $24,999",1,17500,23e7b06b,88fc62b1,United States,desktop,Democratic,Republican,Republican,Democratic,Democrat,Republican,Republican,Democratic,Obama,FL_40,FL_48,FL_56,FL_45,Replication1|Replication2,Incompetence1|Breach1|Acquiescence2|Incompetence2|Hypocrisy1|Hypocrisy2|Breach2|Acquiescence1
7/13/19 11:35,7/13/19 11:42,0,68.225.35.248,100,381,1,7/13/19 11:42,R_3CVJzk3WYuJDTcn,,,,,36.85580444,-76.0042038,anonymous,EN,23,3,,,2,4,1,2,1,2,1|4|2|3,2,1,4,3,3,2,4,2,4,4,2,3,4,2,1,4,23,1,,,22,1997,"Completed bachelor's degree (BA, AB, BS or other)",5,female,1,"$25,000 to $39,999",2,32500,0af575fa,7a5f624a,United States,desktop,Republican,Democratic,Republican,Democratic,Democrat,Republican,Democratic,Republican,Trump,FL_41,FL_48,FL_56,FL_44,Replication2|Replication1,Acquiescence1|Hypocrisy1|Acquiescence2|Breach2|Hypocrisy2|Breach1|Incompetence1|Incompetence2
7/13/19 11:38,7/13/19 11:42,0,67.165.134.13,100,224,1,7/13/19 11:42,R_1GHN24PaZhh8bnl,,,,,42.36529541,-87.94719696,anonymous,EN,31,2,,2,,6,1,3,1,2,1|3|2|4,2,1,3,4,2,3,2,2,2,4,3,2,4,1,1,6,31,1,,Great survey ,32,1987,"Completed bachelor's degree (BA, AB, BS or other)",5,male,0,"$40,000 to $59,999",3,50000,b8f839b6,cf4e6348,United States,tablet,Democratic,Republican,Republican,Democratic,Republican,Democrat,Democratic,Republican,Trump,FL_40,FL_48,FL_57,FL_44,Replication1|Replication2,Breach2|Breach1|Hypocrisy2|Acquiescence2|Incompetence1|Incompetence2|Acquiescence1|Hypocrisy1
7/13/19 11:40,7/13/19 11:42,0,100.14.140.123,100,132,1,7/13/19 11:42,R_1LXrgmxLerhtWoq,,,,,39.15890503,-75.58779907,anonymous,EN,29,3,,,2,4,2,3,1,2,1|4|2|3,2,1,4,2,2,3,3,2,4,4,3,4,3,1,1,8,29,1,,,30,1989,"Completed only high school or the equivalent (for example: GED), no college",2,male,0,"$40,000 to $59,999",3,50000,05503d59,04eaa934,United States,desktop,Republican,Democratic,Democratic,Republican,Republican,Democrat,Republican,Democratic,Obama,FL_41,FL_47,FL_57,FL_45,Replication1|Replication2,Acquiescence1|Breach1|Incompetence1|Hypocrisy1|Breach2|Hypocrisy2|Incompetence2|Acquiescence2
